aws-sdk,aws-sdk-acm,57856945
aws-sdk,aws-sdk-apigateway,57856945
aws-sdk,aws-sdk-snowball,57856945
rest-client,netrc,57469131
rest-client,rdoc,57469131
rest-client,,57469131
rest-client,ffi,57469131
rest-client,http-accept,57469131
rest-client,http-cookie,57469131
rest-client,mime-types,57469131
actionview,rails-deprecated_sanitizer,55865457
actionview,rails-dom-testing,55865457
actionview,erubi,55865457
actionview,rails-html-sanitizer,55865457
actionview,activesupport,55865457
actionview,builder,55865457
actionview,erubis,55865457
mini_portile,,53644580
rubygems-bundler,,53217251
rubygems-bundler,executable-hooks,53217251
rubygems-bundler,bundler-unload,53217251
coderay,,52576156
sinatra,mustermann,51012966
sinatra,tilt,51012966
sinatra,shotgun,51012966
sinatra,rack-test,51012966
sinatra,rack-protection,51012966
sinatra,rack,51012966
sinatra,mongrel,51012966
sinatra,backports,51012966
eventmachine,,50736088
method_source,,50554671
method_source,ruby_parser,50554671
polyglot,hoe,49786699
polyglot,,49786699
slop,,49664091
treetop,,49406017
treetop,facets,49406017
treetop,polyglot,49406017
pry,coderay,48773665
pry,yard,48773665
pry,method_source,48773665
pry,win32console,48773665
pry,spoon,48773665
pry,slop,48773665
pry,ruby_parser,48773665
rdoc,hoe,48368807
rdoc,json,48368807
rdoc,minitest,48368807
rdoc,,48368807
rubyzip,,46464500
activejob,globalid,46132188
activejob,activemodel-globalid,46132188
activejob,activesupport,46132188
rack-protection,rack,45512332
rack-protection,escape_utils,45512332
loofah,hoe,45375561
loofah,nokogiri,45375561
loofah,crass,45375561
rails-dom-testing,activesupport,45325059
rails-dom-testing,rails-deprecated_sanitizer,45325059
rails-dom-testing,nokogiri,45325059
redis,,44817254
redis,rspec,44817254
globalid,activesupport,44581920
rails-html-sanitizer,loofah,44118239
jbuilder,blankslate,43402942
jbuilder,activesupport,43402942
jbuilder,multi_json,43402942
highline,,43304174
highline,termios,43304174
hashie,,42078444
excon,,42019462
netrc,,41906288
sqlite3,,41199039
sqlite3,ffi,41199039
net-scp,net-ssh,41191886
multi_xml,,41154272
activeresource,activemodel-serializers-xml,39482350
activeresource,activesupport,39482350
activeresource,activemodel,39482350
activeresource,rails-observers,39482350
pg,rake-compiler,39215746
pg,,39215746
rails-deprecated_sanitizer,activesupport,38056070
mini_portile2,,37715212
turbolinks,coffee-rails,35583030
turbolinks,turbolinks-source,35583030
turbolinks,,35583030
aws-sdk-core,aws-sigv4,35407386
aws-sdk-core,jamespath,35407386
aws-sdk-core,multi_xml,35407386
aws-sdk-core,multi_json,35407386
aws-sdk-core,jmespath,35407386
aws-sdk-core,aws-partitions,35407386
aws-sdk-core,builder,35407386
unf,,35383972
unf,unf_ext,35383972
mysql2,,34361766
domain_name,,33856046
domain_name,unf,33856046
sdoc,rdoc,33445234
sdoc,json,33445234
sdoc,sanitize,33445234
aws-sdk-resources,aws-sdk-firehose,33341573
aws-sdk-resources,aws-sdk-clouddirectory,33341573
aws-sdk-resources,aws-sdk-cloudformation,33341573
aws-sdk-resources,aws-sdk-cloudfront,33341573
aws-sdk-resources,aws-sdk-cloudhsm,33341573
aws-sdk-resources,aws-sdk-cloudhsmv2,33341573
aws-sdk-resources,aws-sdk-cloudsearch,33341573
aws-sdk-resources,aws-sdk-cloudsearchdomain,33341573
aws-sdk-resources,aws-sdk-cloudtrail,33341573
aws-sdk-resources,aws-sdk-cloudwatch,33341573
aws-sdk-resources,aws-sdk-cloudwatchevents,33341573
aws-sdk-resources,aws-sdk-cloudwatchlogs,33341573
aws-sdk-resources,aws-sdk-codebuild,33341573
aws-sdk-resources,aws-sdk-codecommit,33341573
aws-sdk-resources,aws-sdk-codedeploy,33341573
aws-sdk-resources,aws-sdk-codepipeline,33341573
aws-sdk-resources,aws-sdk-codestar,33341573
aws-sdk-resources,aws-sdk-cognitoidentity,33341573
aws-sdk-resources,aws-sdk-support,33341573
aws-sdk-resources,aws-sdk-storagegateway,33341573
aws-sdk-resources,aws-sdk-states,33341573
aws-sdk-resources,aws-sdk-ssm,33341573
aws-sdk-resources,aws-sdk-sqs,33341573
aws-sdk-resources,aws-sdk-sns,33341573
aws-sdk-resources,aws-sdk-snowball,33341573
aws-sdk-resources,aws-sdk-sms,33341573
aws-sdk-resources,aws-sdk-simpledb,33341573
aws-sdk-resources,aws-sdk-shield,33341573
aws-sdk-resources,aws-sdk-ses,33341573
aws-sdk-resources,aws-sdk-servicecatalog,33341573
aws-sdk-resources,aws-sdk-s3,33341573
aws-sdk-resources,aws-sdk-route53domains,33341573
aws-sdk-resources,aws-sdk-route53,33341573
aws-sdk-resources,aws-sdk-resourcegroupstaggingapi,33341573
aws-sdk-resources,aws-sdk-cognitoidentityprovider,33341573
aws-sdk-resources,aws-sdk-cognitosync,33341573
aws-sdk-resources,aws-sdk-configservice,33341573
aws-sdk-resources,aws-sdk-core,33341573
aws-sdk-resources,aws-sdk-costandusagereportservice,33341573
aws-sdk-resources,aws-sdk-databasemigrationservice,33341573
aws-sdk-resources,aws-sdk-datapipeline,33341573
aws-sdk-resources,aws-sdk-dax,33341573
aws-sdk-resources,aws-sdk-rekognition,33341573
aws-sdk-resources,aws-sdk-devicefarm,33341573
aws-sdk-resources,aws-sdk-directconnect,33341573
aws-sdk-resources,aws-sdk-directoryservice,33341573
aws-sdk-resources,aws-sdk-redshift,33341573
aws-sdk-resources,aws-sdk-rds,33341573
aws-sdk-resources,aws-sdk-dynamodb,33341573
aws-sdk-resources,aws-sdk-polly,33341573
aws-sdk-resources,aws-sdk-pinpoint,33341573
aws-sdk-resources,aws-sdk-organizations,33341573
aws-sdk-resources,aws-sdk-opsworkscm,33341573
aws-sdk-resources,aws-sdk-opsworks,33341573
aws-sdk-resources,aws-sdk-mturk,33341573
aws-sdk-resources,aws-sdk-migrationhub,33341573
aws-sdk-resources,aws-sdk-marketplacemetering,33341573
aws-sdk-resources,aws-sdk-marketplaceentitlementservice,33341573
aws-sdk-resources,aws-sdk-dynamodbstreams,33341573
aws-sdk-resources,aws-sdk-ec2,33341573
aws-sdk-resources,aws-sdk-ecr,33341573
aws-sdk-resources,aws-sdk-ecs,33341573
aws-sdk-resources,aws-sdk-efs,33341573
aws-sdk-resources,aws-sdk-elasticache,33341573
aws-sdk-resources,aws-sdk-elasticbeanstalk,33341573
aws-sdk-resources,aws-sdk-marketplacecommerceanalytics,33341573
aws-sdk-resources,aws-sdk-elasticloadbalancing,33341573
aws-sdk-resources,aws-sdk-elasticloadbalancingv2,33341573
aws-sdk-resources,aws-sdk-elasticsearchservice,33341573
